Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Converted
1,12.9507,0,0.0,8,166.8359,0.033786,0.077865,0.0,0.0,Aug,1,2,6,14,Returning_Visitor,False,0
2,30.4008,1,26.4878,40,745.268,0.0,0.016514,2.420552,0.0,Nov,5,1,7,8,Returning_Visitor,False,0
2,142.9089,0,0.0,9,735.2049,0.035944,0.089624,0.0,0.0,June,1,1,1,3,Returning_Visitor,True,0
2,54.7993,1,9.5293,10,388.0676,0.023865,0.068209,6.475339,0.0,Mar,1,1,3,7,Returning_Visitor,False,0
2,39.6097,0,0.0,17,1034.5917,0.046891,0.07283,0.0,0.0,Nov,4,2,8,17,Returning_Visitor,False,0
1,22.2871,0,0.0,16,354.7713,0.017675,0.083661,0.0,0.0,Mar,3,1,6,11,Returning_Visitor,False,0
2,55.8278,1,21.3153,53,2019.2276,0.0,0.01216,63.473673,0.0,Dec,4,8,8,20,Returning_Visitor,False,1
1,25.6067,0,0.0,31,1920.8416,0.008869,0.011858,56.424236,0.0,May,7,1,4,10,Returning_Visitor,False,0
1,16.3656,0,0.0,19,273.0987,0.012166,0.034578,4.727776,0.0,Dec,1,1,1,20,New_Visitor,False,0
5,201.3422,0,0.0,26,1060.2916,0.027153,0.036504,41.442733,0.0,Nov,4,2,4,1,Returning_Visitor,False,0
5,62.8758,1,10.9623,52,855.9648,0.0,0.0,59.271411,0.0,May,1,2,2,1,Returning_Visitor,False,1
2,38.3959,1,18.3476,13,531.1962,0.018295,0.040104,0.0,0.0,Nov,5,1,4,19,Returning_Visitor,False,0
2,18.6658,2,48.808,11,525.4481,0.027264,0.077582,0.0,0.0,Mar,2,2,2,16,Returning_Visitor,False,0
2,18.8475,0,0.0,10,83.0926,0.025828,0.056091,0.0,0.0,Mar,5,1,6,20,Returning_Visitor,False,0
1,11.9087,0,0.0,17,158.1272,0.013763,0.035548,0.0,0.0,May,2,2,3,19,Returning_Visitor,False,0
1,11.8548,1,11.6034,10,213.4493,0.01702,0.059681,0.0,0.0,Aug,2,9,2,14,Returning_Visitor,True,0
1,27.5315,1,61.1611,10,355.7415,0.009342,0.03624,53.041676,0.0,Feb,6,3,1,20,Returning_Visitor,False,1
1,29.2677,0,0.0,5,529.8016,0.057438,0.104903,0.0,0.0,June,1,1,5,1,Returning_Visitor,False,0
3,33.2225,0,0.0,20,298.7044,0.021329,0.060564,33.007817,0.0,Dec,1,7,7,19,Returning_Visitor,False,0
2,44.7688,0,0.0,30,955.9941,0.002018,0.045334,136.859176,0.0,Nov,4,5,8,13,Returning_Visitor,True,1
1,45.807,1,14.2623,12,202.823,0.029881,0.027359,36.441146,0.0,May,7,1,7,18,New_Visitor,False,1
3,55.7249,0,0.0,10,762.2123,0.018515,0.065616,0.0,0.0,June,3,8,1,13,Returning_Visitor,True,0
2,91.441,1,37.6436,7,142.2644,0.046321,0.113351,0.0,0.0,Mar,2,2,3,19,New_Visitor,True,0
1,5.0715,0,0.0,31,1857.3413,0.0,0.040056,4.436713,0.0,May,1,8,4,13,Returning_Visitor,False,0
2,47.5933,2,33.1894,16,363.0217,0.034569,0.040815,0.0,0.0,Nov,2,2,1,5,Returning_Visitor,False,0
1,13.9848,0,0.0,13,641.8821,0.025687,0.080464,0.0,0.0,Dec,4,1,2,11,Returning_Visitor,True,0
1,12.8577,2,13.9885,16,220.6317,0.032906,0.072037,3.796223,0.0,May,1,1,5,20,Returning_Visitor,True,0
2,29.2085,0,0.0,24,1411.2208,0.02809,0.061828,11.906698,0.0,May,1,2,8,14,Returning_Visitor,False,0
1,19.6273,0,0.0,23,817.5865,0.019077,0.045375,72.280739,0.0,May,1,1,1,16,New_Visitor,False,1
3,98.3893,2,45.8138,14,365.4478,0.023428,0.053707,8.822104,0.0,May,1,3,5,13,Returning_Visitor,False,0
1,9.9212,0,0.0,19,460.8523,0.015558,0.036831,49.435255,0.0,Mar,2,1,2,7,Returning_Visitor,False,0
6,142.3264,0,0.0,9,264.5326,0.020411,0.082932,6.288843,0.0,Mar,1,1,2,9,Returning_Visitor,False,0
2,33.4849,1,16.9914,12,310.3392,0.047815,0.079742,0.0,0.0,May,2,2,1,10,Returning_Visitor,True,0
3,127.0925,0,0.0,15,784.8204,0.016505,0.057404,0.0,0.0,May,1,2,6,15,Returning_Visitor,False,0
2,43.8997,1,17.0965,23,1619.8483,0.0,0.009356,16.519863,0.6,Nov,4,1,1,7,Returning_Visitor,False,0
1,17.06,0,0.0,17,733.9632,0.027017,0.044298,0.0,0.0,Nov,3,1,5,10,Returning_Visitor,False,0
0,0.0,1,7.1604,14,264.5714,0.00081,0.059163,0.0,0.0,June,2,3,1,14,Returning_Visitor,False,0
1,34.0514,0,0.0,15,1470.7294,0.023914,0.025845,2.072175,0.0,May,4,1,2,3,Returning_Visitor,False,0
2,44.2429,0,0.0,18,796.9104,0.01356,0.03071,11.411309,0.0,Nov,1,1,4,3,Returning_Visitor,True,0
1,20.5425,0,0.0,13,229.5475,0.03239,0.04669,0.0,0.0,Mar,7,13,3,2,Returning_Visitor,True,0
1,37.4893,1,34.0785,7,170.9767,0.039758,0.066765,0.0,0.0,Nov,1,1,1,7,Returning_Visitor,False,0
1,4.4848,0,0.0,14,351.9222,0.006528,0.057983,0.0,0.0,Mar,2,6,5,13,New_Visitor,False,0
1,8.9458,0,0.0,23,1017.7139,0.005478,0.032394,0.0,0.0,Nov,1,1,2,15,Other,False,0
1,5.945,0,0.0,9,298.7071,0.014955,0.079217,0.0,0.0,Mar,6,9,2,10,Returning_Visitor,False,0
0,0.0,1,12.2489,14,156.4858,0.034056,0.040125,0.0,0.0,Nov,2,1,3,16,Returning_Visitor,False,0
1,12.4701,0,0.0,22,226.878,0.013244,0.020568,113.466336,0.0,Feb,1,3,4,3,Returning_Visitor,True,1
2,27.6574,0,0.0,8,186.2758,0.017742,0.061398,0.0,0.0,Nov,2,10,8,10,Returning_Visitor,True,0
3,28.8653,0,0.0,48,582.9993,0.0,0.007063,60.554164,0.0,Jul,6,1,1,18,Returning_Visitor,True,1
3,98.2921,0,0.0,16,510.0367,0.0,0.037454,13.489874,0.0,Feb,1,1,4,13,Returning_Visitor,True,0
2,29.9374,0,0.0,15,344.1983,0.0198,0.070664,5.350317,0.0,Nov,1,1,1,1,Returning_Visitor,True,0
2,25.9384,0,0.0,15,139.3506,0.00912,0.033439,0.0,0.0,Mar,1,3,1,15,New_Visitor,False,0
3,20.7721,1,48.9922,10,438.9571,0.028144,0.055635,0.0,0.0,June,1,2,6,16,Returning_Visitor,False,0
5,36.8732,1,17.5041,15,399.1134,0.009292,0.06241,0.0,0.0,May,5,4,8,10,New_Visitor,True,0
1,4.2893,1,15.6333,28,600.3402,0.0231,0.013847,81.685386,0.0,Nov,2,1,2,14,Returning_Visitor,True,1
3,78.088,0,0.0,30,1268.3251,0.0,0.047274,47.749872,0.0,Nov,1,1,2,13,Returning_Visitor,False,1
1,5.3835,0,0.0,13,273.3051,0.020906,0.057032,42.197258,0.0,May,4,1,3,6,Returning_Visitor,True,0
3,88.8596,0,0.0,7,330.6756,0.018304,0.060115,0.0,0.0,Nov,4,1,3,3,Returning_Visitor,False,0
0,0.0,1,28.711,26,501.686,0.000237,0.016994,0.0,0.0,Nov,7,1,6,14,Returning_Visitor,False,0
1,86.9441,2,50.0034,30,689.7111,0.0,0.0,3.439584,0.0,Sep,1,1,2,20,Returning_Visitor,True,0
3,30.684,0,0.0,19,668.2814,0.0,0.040464,0.0,0.0,May,2,1,3,7,Returning_Visitor,True,0
3,174.4504,0,0.0,9,334.4257,0.033685,0.065143,0.0,1.0,May,5,1,1,5,Returning_Visitor,True,0
0,0.0,1,22.553,17,345.7094,0.033855,0.057311,0.0,0.4,May,1,2,6,2,Returning_Visitor,False,0
0,0.0,0,0.0,18,656.4405,0.014507,0.023203,13.92989,0.0,May,1,2,4,10,Returning_Visitor,False,1
0,0.0,1,14.2022,8,195.8018,0.039638,0.070432,0.0,0.0,May,5,6,3,2,Returning_Visitor,False,0
1,7.6732,1,37.575,9,465.3866,0.016676,0.02954,63.496259,0.0,Nov,1,1,1,19,Returning_Visitor,False,1
2,29.5416,0,0.0,10,433.7194,0.027979,0.094186,0.0,0.0,Aug,3,2,1,16,Returning_Visitor,False,0
0,0.0,4,81.5568,36,1934.9208,0.0,0.039245,53.029675,0.0,Aug,6,2,1,8,Returning_Visitor,False,0
1,13.1012,1,42.8646,3,123.3643,0.042922,0.07945,0.0,0.0,Mar,2,5,1,9,Returning_Visitor,False,0
1,19.0246,0,0.0,12,444.4312,0.028788,0.060043,0.0,0.0,Feb,4,2,2,5,New_Visitor,False,0
2,17.6473,0,0.0,20,498.4153,0.018639,0.041326,0.0,0.0,Nov,4,1,2,15,Returning_Visitor,False,0
3,39.9813,0,0.0,22,261.1574,0.020684,0.051484,0.0,0.0,June,4,1,1,17,Returning_Visitor,False,0
5,136.2892,5,51.4679,33,634.5269,0.017049,0.007796,9.755665,0.0,Dec,2,2,2,17,Returning_Visitor,True,0
3,25.6433,2,31.1717,14,261.4325,0.0,0.071641,0.0,0.0,June,1,3,3,3,Returning_Visitor,True,0
4,65.4566,0,0.0,25,361.1898,0.0,0.0374,11.092438,0.0,May,1,1,1,10,Returning_Visitor,False,0
2,13.1097,1,22.6686,30,342.0191,0.0,0.045927,5.308134,0.6,Oct,4,2,1,17,Returning_Visitor,True,0
2,57.3828,0,0.0,25,1312.4633,0.048836,0.023712,0.0,0.0,Oct,1,1,5,6,Returning_Visitor,False,0
1,27.6726,0,0.0,32,689.4481,0.006271,0.039563,3.633084,0.0,Mar,1,8,9,3,Returning_Visitor,False,0
4,103.2125,0,0.0,38,2655.0483,0.012071,0.01203,24.134042,0.0,Oct,2,9,1,13,New_Visitor,True,1
2,31.5837,0,0.0,40,2829.5013,0.001044,0.041535,40.243076,0.0,May,2,5,2,1,Returning_Visitor,False,1
1,12.1235,0,0.0,9,193.9681,0.034158,0.106552,0.0,0.0,May,4,5,1,6,Returning_Visitor,False,0
1,41.3088,0,0.0,7,360.2283,0.02983,0.090715,0.0,0.0,Mar,7,9,1,5,Returning_Visitor,False,0
1,3.8455,1,32.5611,14,337.6325,0.036813,0.078974,69.870319,0.0,Aug,1,1,1,10,Returning_Visitor,False,1
0,0.0,0,0.0,4,77.7336,0.051494,0.088762,8.82719,0.0,Oct,1,2,2,7,Returning_Visitor,False,0
2,46.7476,0,0.0,15,103.093,0.020963,0.066838,5.78045,0.0,May,3,1,3,15,New_Visitor,False,0
0,0.0,0,0.0,6,67.6024,0.037613,0.09491,2.813803,0.0,Nov,1,2,3,9,Other,False,0
2,28.1677,1,14.8859,21,400.6326,0.023352,0.045206,2.102067,0.0,Nov,1,1,2,9,Returning_Visitor,False,0
1,12.9267,1,13.2487,23,100.7846,0.019642,0.045413,48.898355,0.2,May,1,2,2,17,Returning_Visitor,False,0
1,13.7536,1,15.2972,12,119.2698,0.050348,0.057535,0.0,0.6,Mar,1,1,2,4,New_Visitor,False,0
1,5.3935,0,0.0,16,356.8312,0.008518,0.051591,0.0,0.0,May,2,5,1,18,Returning_Visitor,False,0
1,15.7213,0,0.0,13,297.7756,0.003894,0.036155,0.0,0.0,Mar,1,4,1,14,Returning_Visitor,True,0
2,38.0406,1,54.054,12,407.2246,0.0,0.056831,27.32089,0.0,Dec,2,10,1,8,Returning_Visitor,False,0
3,40.0748,1,9.0563,15,400.5539,0.010274,0.084841,0.0,0.0,Nov,3,1,3,7,Returning_Visitor,False,0
2,50.5647,0,0.0,11,468.2649,0.017705,0.068545,0.0,0.0,Mar,1,4,2,4,Returning_Visitor,False,0
0,0.0,0,0.0,15,228.971,0.00432,0.040867,0.0,0.0,June,1,1,1,2,Other,False,0
0,0.0,0,0.0,8,642.3886,0.019848,0.051563,0.0,0.0,May,1,1,1,8,Returning_Visitor,False,0
0,0.0,1,9.7634,12,529.6741,0.046387,0.05919,0.0,0.0,Mar,3,3,4,10,Returning_Visitor,False,0
4,54.8485,0,0.0,18,768.7429,0.008809,0.030729,10.118235,0.0,May,1,1,7,16,Returning_Visitor,True,0
1,17.1531,0,0.0,20,607.1589,0.038267,0.065322,48.771859,0.0,Mar,4,5,1,12,Returning_Visitor,True,1
2,37.4726,1,12.5834,10,345.4483,0.028178,0.051588,0.0,0.0,May,4,5,3,20,Returning_Visitor,False,0
3,20.0655,0,0.0,28,624.5904,0.01754,0.04881,21.187406,0.0,May,2,2,1,1,Returning_Visitor,False,0
1,22.7687,1,13.5693,7,173.7941,0.033565,0.06566,0.0,0.0,May,6,1,1,6,New_Visitor,False,0
2,40.5784,0,0.0,2,40.5397,0.059091,0.137387,0.0,0.0,May,1,6,1,15,Returning_Visitor,False,0
1,15.7165,0,0.0,31,795.4946,0.004811,0.033345,61.764398,0.0,June,1,2,3,1,Returning_Visitor,False,0
1,29.1567,0,0.0,6,90.4194,0.03344,0.084804,0.0,0.0,May,1,1,1,4,Returning_Visitor,True,0
0,0.0,1,12.0752,53,1257.8952,0.0,0.022007,68.191021,0.0,May,3,1,2,18,Returning_Visitor,False,1
1,18.7127,1,29.3678,12,682.834,0.013261,0.057084,0.0,0.0,May,2,1,7,18,Returning_Visitor,False,0
5,65.3197,0,0.0,3,66.8007,0.021762,0.081202,0.0,0.0,Dec,7,4,1,7,New_Visitor,False,0
0,0.0,0,0.0,9,223.1888,0.017163,0.075434,0.0,0.0,Mar,4,5,3,4,Returning_Visitor,False,0
2,78.073,1,92.5417,17,2150.4753,0.035112,0.064844,24.066067,0.0,Jul,2,2,1,13,Returning_Visitor,False,0
3,34.558,1,16.0026,44,957.0709,0.004083,0.041638,38.985916,0.0,Mar,2,1,3,8,Returning_Visitor,False,1
3,36.0297,1,26.4974,37,1117.259,0.002559,0.034045,1.43334,0.0,May,1,2,5,3,Returning_Visitor,False,0
2,86.8571,0,0.0,28,1248.2794,0.012832,0.043537,1.758055,0.0,June,1,2,1,9,Returning_Visitor,False,0
1,22.7049,0,0.0,7,1135.5471,0.028197,0.079878,0.0,0.0,Nov,1,1,2,10,Returning_Visitor,False,0
2,36.1059,2,65.9784,34,1665.065,0.018384,0.041898,0.0,0.0,Dec,2,11,2,10,Returning_Visitor,False,0
2,51.3785,0,0.0,13,542.6929,0.007911,0.043578,0.0,0.0,May,1,13,6,9,Returning_Visitor,False,0
4,88.1026,1,23.6425,42,731.6836,0.0,0.009847,0.0,0.4,May,5,1,1,15,Returning_Visitor,True,0
0,0.0,0,0.0,27,1302.8695,0.0,0.054408,7.588563,0.0,Nov,7,8,2,13,Returning_Visitor,False,0
3,49.7097,1,21.4309,19,476.0821,0.018612,0.028109,6.541027,0.8,May,1,1,1,18,Returning_Visitor,False,0
0,0.0,1,13.9586,8,374.683,0.072598,0.087851,3.885499,0.0,May,2,1,4,13,Returning_Visitor,False,0
2,88.7942,2,20.8066,42,4362.9155,0.005749,0.051951,1.162021,0.0,Nov,2,2,3,18,Returning_Visitor,True,0
0,0.0,1,46.2787,11,212.9217,0.019763,0.066332,0.0,0.0,May,2,2,3,10,Returning_Visitor,False,0
2,27.5956,1,51.5596,35,1949.4055,0.010119,0.038598,41.196484,0.0,June,3,3,1,8,Returning_Visitor,False,1
0,0.0,0,0.0,14,173.622,0.015221,0.063356,0.0,0.0,Mar,2,1,2,20,Returning_Visitor,False,0
2,28.2217,0,0.0,7,159.3331,0.012552,0.060977,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,False,0
4,100.538,0,0.0,23,1290.0998,0.022667,0.068073,5.184603,0.0,Dec,1,2,3,20,New_Visitor,True,0
2,52.2088,0,0.0,13,391.4734,0.023418,0.050735,11.233774,0.2,Mar,1,2,6,7,Returning_Visitor,False,0
0,0.0,0,0.0,7,171.6453,0.038681,0.086974,0.0,0.0,May,4,1,4,5,Returning_Visitor,False,0
3,22.2401,0,0.0,28,920.5855,0.000283,0.023331,58.284086,0.0,May,7,2,3,16,New_Visitor,False,0
1,15.6208,1,18.8462,21,847.7516,0.007133,0.047173,0.0,0.0,May,2,2,7,9,Returning_Visitor,False,0
1,8.5398,1,7.9777,30,944.8186,0.016224,0.033399,0.0,0.0,Mar,1,2,3,19,Returning_Visitor,True,0
5,100.2163,1,25.7736,10,198.0645,0.031245,0.06177,0.0,0.0,Mar,2,2,4,10,Returning_Visitor,True,0
0,0.0,1,24.1516,14,205.1604,0.02118,0.076572,8.187843,0.0,May,2,1,1,20,Returning_Visitor,True,0
2,65.3338,3,52.7659,19,456.5492,0.019185,0.056263,0.0,0.0,May,3,1,1,9,Returning_Visitor,False,0
2,33.066,0,0.0,29,326.6596,0.010184,0.035212,7.64297,0.0,Nov,1,1,2,4,Returning_Visitor,True,0
6,64.2607,0,0.0,69,4722.8017,0.0,0.006425,80.501454,0.0,May,5,1,2,1,Returning_Visitor,False,1
2,30.5244,1,18.6283,24,754.5216,0.0,0.041279,7.503681,0.0,Dec,7,2,1,8,New_Visitor,False,0
1,20.7796,1,18.9448,12,293.4191,0.039719,0.091019,0.0,0.0,May,5,5,2,13,New_Visitor,False,0
0,0.0,1,15.747,8,225.8654,0.023407,0.051705,6.585733,0.0,May,8,3,4,14,Returning_Visitor,False,0
2,61.4198,2,51.2136,16,170.5002,0.032252,0.035062,0.0,0.0,Dec,1,2,4,6,Returning_Visitor,False,0
2,19.3609,0,0.0,19,283.5573,0.014023,0.042213,0.0,0.0,Nov,1,2,1,11,New_Visitor,False,0
3,59.9738,1,45.6548,23,1884.5189,0.002041,0.03562,0.0,0.0,May,3,10,9,1,Returning_Visitor,True,0
4,143.8362,1,24.209,38,526.2652,0.0,0.032989,52.517346,0.0,May,2,10,4,14,Returning_Visitor,False,1
1,23.3493,1,45.2896,35,971.2218,0.015757,0.048412,130.594376,0.0,Nov,7,12,1,14,Returning_Visitor,False,1
3,70.9092,1,19.6522,38,1978.444,0.013034,0.027264,9.427769,0.0,Mar,1,1,1,1,New_Visitor,False,0
0,0.0,1,28.1319,14,171.4589,0.030808,0.068155,0.0,0.0,May,1,2,7,18,Returning_Visitor,False,0
4,114.4097,0,0.0,21,544.8259,0.019929,0.047845,5.194532,0.0,June,2,3,2,15,Returning_Visitor,False,0
4,103.5199,0,0.0,26,485.7993,0.02995,0.059116,6.714141,0.0,Nov,2,1,1,1,New_Visitor,False,0
5,140.0476,0,0.0,32,336.7298,0.0,0.035664,28.292567,0.0,Jul,1,1,1,2,New_Visitor,True,1
3,64.4159,0,0.0,22,677.3401,0.039113,0.066257,0.0,0.0,May,2,1,1,17,Other,False,0
1,8.9941,0,0.0,15,374.172,0.023972,0.057564,0.0,0.0,Dec,4,1,5,17,Returning_Visitor,False,0
1,15.0564,0,0.0,22,883.5734,0.0,0.014852,3.743565,0.0,Mar,2,1,4,13,Returning_Visitor,False,0
1,33.8035,3,51.2693,52,1390.1348,0.0,0.015126,8.789984,0.0,Nov,1,1,2,7,Returning_Visitor,False,1
1,18.932,0,0.0,27,848.9302,0.008171,0.012931,5.58736,1.0,Mar,4,2,2,7,Returning_Visitor,False,0
3,157.0609,1,26.0838,18,482.0021,0.027054,0.088629,26.182645,0.0,Oct,3,1,8,10,New_Visitor,True,1
1,50.8024,0,0.0,13,299.5025,0.007148,0.053254,0.0,0.0,June,2,7,4,12,Returning_Visitor,False,0
1,29.2662,0,0.0,6,141.8114,0.021533,0.050583,27.292704,0.0,May,2,1,5,14,Returning_Visitor,False,0
0,0.0,0,0.0,32,589.9311,0.001007,0.022552,0.0,0.0,June,1,2,1,11,Returning_Visitor,True,0
4,190.5797,0,0.0,29,981.7573,0.003757,0.010537,22.758036,0.0,Nov,1,1,9,9,Returning_Visitor,False,1
0,0.0,0,0.0,2,45.7871,0.067821,0.137198,0.0,0.0,May,4,1,5,13,New_Visitor,False,0
2,20.9854,2,49.5558,8,146.8104,0.030182,0.057078,0.0,0.0,Feb,1,1,1,18,Returning_Visitor,False,0
0,0.0,0,0.0,24,731.269,0.004165,0.039666,32.551827,0.0,Mar,8,10,7,11,Returning_Visitor,False,0
0,0.0,0,0.0,6,197.981,0.020891,0.026132,0.0,0.0,Aug,7,2,2,10,Returning_Visitor,False,0
6,169.7708,3,95.0952,29,284.7152,0.017412,0.025551,9.301246,0.0,Sep,1,1,1,9,Returning_Visitor,False,0
1,27.1135,0,0.0,10,137.9877,0.040552,0.079639,0.0,0.0,May,1,4,2,19,Returning_Visitor,True,0
3,35.7758,1,21.4206,5,77.8821,0.04838,0.092624,0.0,1.0,May,3,2,6,1,New_Visitor,False,0
2,13.8619,0,0.0,10,155.7462,0.017895,0.092947,0.0,1.0,Oct,3,1,2,3,Returning_Visitor,False,0
5,56.2488,0,0.0,22,219.6537,0.000229,0.030861,13.475545,0.0,May,1,2,3,8,Returning_Visitor,True,0
4,55.0028,0,0.0,20,721.4435,0.023209,0.066557,0.0,0.0,Mar,2,1,3,9,Returning_Visitor,False,0
1,31.7995,1,6.8365,11,170.9706,0.047948,0.09042,0.0,0.0,May,1,2,8,7,Returning_Visitor,True,0
2,27.8276,0,0.0,10,208.3489,0.01959,0.089538,0.0,0.0,June,1,1,1,9,Returning_Visitor,False,0
0,0.0,0,0.0,13,812.0078,0.029158,0.057364,0.0,0.0,Dec,2,1,1,5,Returning_Visitor,False,0
1,35.853,0,0.0,16,442.6648,0.01685,0.077378,0.0,0.0,Jul,1,2,5,19,Returning_Visitor,False,0
2,22.2374,0,0.0,13,608.0662,0.022457,0.081544,7.609399,0.0,Mar,1,1,1,6,Returning_Visitor,False,0
0,0.0,1,24.3414,24,623.2394,0.0,0.023511,3.591077,0.0,Nov,2,3,2,4,Returning_Visitor,True,0
0,0.0,1,12.4937,7,55.1953,0.032299,0.051368,0.0,0.0,May,1,6,6,20,New_Visitor,False,0
0,0.0,0,0.0,16,154.5871,0.01688,0.058418,132.385151,0.0,Dec,1,1,1,20,Returning_Visitor,False,1
4,34.7381,0,0.0,19,450.3955,0.022577,0.07085,0.0,0.0,May,3,1,1,5,Returning_Visitor,False,0
0,0.0,1,11.4222,14,151.1839,0.027351,0.055924,36.850769,1.0,Nov,4,1,2,6,Returning_Visitor,False,0
3,20.6766,0,0.0,28,618.5365,0.015639,0.009869,16.638341,0.0,Nov,2,2,5,2,Returning_Visitor,False,0
4,111.5511,2,15.0161,15,436.1194,0.028076,0.049487,27.626618,0.0,Nov,2,4,2,7,Returning_Visitor,False,1
2,81.819,3,57.7568,13,242.5753,0.024121,0.049876,16.605136,0.0,Mar,1,1,6,18,Returning_Visitor,False,1
2,48.6721,0,0.0,8,133.2996,0.005668,0.076892,0.0,0.0,Nov,5,1,1,5,Returning_Visitor,False,0
1,15.044,0,0.0,19,733.6503,0.019707,0.046373,0.0,0.0,Oct,1,3,1,11,New_Visitor,True,0
2,31.7509,0,0.0,2,16.3307,0.074448,0.13201,0.0,0.0,May,1,2,6,14,New_Visitor,False,0
0,0.0,0,0.0,16,260.3399,0.015166,0.061685,0.0,0.0,May,1,1,2,19,Returning_Visitor,False,0
2,32.7632,2,20.1814,8,109.5051,0.036565,0.082198,0.0,0.0,Aug,1,1,3,4,Returning_Visitor,False,0
4,223.0996,0,0.0,14,330.2237,0.041008,0.070352,0.0,0.0,Dec,2,1,7,1,Returning_Visitor,False,0
1,23.0848,1,29.3029,8,159.917,0.041378,0.078016,0.0,0.0,Nov,8,1,1,13,Returning_Visitor,False,0
2,50.2036,0,0.0,18,527.914,0.016887,0.051637,11.672262,0.0,May,2,1,4,11,Returning_Visitor,True,0
2,24.9473,0,0.0,7,62.8035,0.041932,0.067593,8.648398,0.0,Sep,1,1,5,2,Returning_Visitor,False,0
0,0.0,0,0.0,8,443.8867,0.041648,0.087948,0.0,0.0,Mar,4,1,2,7,Returning_Visitor,False,0
1,24.1584,0,0.0,28,844.5255,0.026501,0.036627,1.952494,0.0,May,1,5,1,9,Returning_Visitor,False,0
1,34.3425,0,0.0,13,483.7455,0.024866,0.066738,0.0,0.0,Nov,2,1,1,8,Returning_Visitor,True,0
1,10.3787,1,10.2839,21,1570.4363,0.023593,0.067069,0.0,0.6,Aug,2,3,3,16,Returning_Visitor,False,0
2,21.0609,0,0.0,23,989.3189,0.029897,0.059635,6.187528,0.0,Nov,2,1,1,15,Returning_Visitor,False,0
1,31.3256,1,22.4442,15,420.4259,0.02091,0.068826,55.344139,0.0,May,1,1,1,11,Returning_Visitor,False,0
2,12.7957,0,0.0,12,400.5384,0.02429,0.029363,2.662786,0.0,May,6,10,2,15,Returning_Visitor,False,0
2,25.0101,0,0.0,8,418.835,0.032586,0.056854,0.0,0.0,Oct,1,2,3,11,Returning_Visitor,False,0
3,75.7959,1,12.4296,16,567.2729,0.047116,0.066672,0.0,0.0,Mar,2,1,7,10,Returning_Visitor,False,0
1,35.3394,0,0.0,23,68.388,0.028906,0.044621,12.579563,0.0,Dec,1,3,5,13,Returning_Visitor,False,0
2,20.5868,0,0.0,34,2366.2472,0.015179,0.02654,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,0
0,0.0,0,0.0,7,484.98,0.025728,0.099308,0.0,0.0,Nov,3,3,1,1,Returning_Visitor,False,0
0,0.0,0,0.0,35,1088.7373,0.018803,0.069136,4.92991,0.6,Nov,2,1,1,19,Returning_Visitor,False,0
0,0.0,1,17.4077,5,304.1304,0.026374,0.108756,0.0,0.0,June,1,1,1,13,Returning_Visitor,False,0
1,34.8043,0,0.0,17,763.1564,0.038171,0.074021,0.0,0.0,May,3,7,3,1,Returning_Visitor,False,0
2,17.4299,2,59.1012,12,209.0013,0.022643,0.02468,5.115755,0.0,Nov,4,1,4,19,Returning_Visitor,False,0
1,7.5475,1,4.9614,18,665.1488,0.006489,0.039341,0.0,0.2,May,1,2,1,11,Returning_Visitor,False,0
1,13.4047,2,13.4126,14,754.6429,0.017225,0.084293,0.0,0.0,Nov,1,2,3,9,Returning_Visitor,False,0
2,50.6103,1,14.9124,39,864.0535,0.00728,0.002184,3.098835,0.0,Mar,2,2,5,5,Returning_Visitor,True,0
2,41.0707,0,0.0,32,1043.0732,0.00824,0.035482,47.924329,0.0,Nov,2,3,3,15,Returning_Visitor,True,1
0,0.0,1,22.0194,13,238.9927,0.048766,0.065745,4.538497,0.0,June,1,1,9,10,Returning_Visitor,False,0
1,18.5909,0,0.0,54,954.3909,0.0,0.015808,11.413882,0.0,Nov,3,7,1,20,Returning_Visitor,False,0
1,11.5247,1,8.6604,10,403.0214,0.040182,0.097692,0.0,0.0,May,2,1,4,2,Returning_Visitor,False,0
2,13.932,0,0.0,12,187.4722,0.048611,0.100983,0.0,0.0,Aug,1,2,1,15,Returning_Visitor,False,0
1,12.248,2,33.9506,23,643.5253,4e-06,0.068822,0.0,0.0,Nov,1,13,1,1,Returning_Visitor,False,0
4,19.087,0,0.0,12,270.7899,0.03159,0.05855,0.0,0.0,May,1,2,1,13,Returning_Visitor,False,0
3,114.9116,0,0.0,16,233.0838,0.008829,0.009128,11.605667,0.8,May,1,2,2,17,Returning_Visitor,True,0
2,36.3265,0,0.0,8,161.9144,0.037127,0.060184,0.0,0.0,Mar,6,9,1,12,Returning_Visitor,True,0
2,55.9942,0,0.0,21,695.4053,0.031315,0.059173,38.510934,0.0,Jul,1,1,6,5,Returning_Visitor,False,0
2,173.7463,1,23.1011,13,429.3684,0.032346,0.088258,0.0,0.0,Aug,1,1,3,11,Returning_Visitor,True,0
2,32.2448,0,0.0,39,1628.2067,0.0,0.031608,0.0,0.0,Aug,4,6,4,6,Returning_Visitor,False,0
3,105.163,0,0.0,9,490.4698,0.010479,0.064174,2.419021,0.0,Mar,2,2,4,11,Returning_Visitor,False,0
